Yamato Kote+/Hinata Kote+ :  5 Mohran Brace+, 2 Sturdy Fang, 2 Rathalos Plate, 2 Conqueror's Seal
Yamato Koshiate+/Hinata Koshiate+ :  4 Mohran Carapace, 6 Mohran Scale+, 1 Earth Dragongem, 2 Conqueror's Seal
Yamato Gusoku+/Hinata Hakama+ :  4 Mohran Scale+, 3 ElderDragonBlood, 2 Lagiacrus Plate, 2 Conqueror's Seal
Mutsu Eboshi+/Amagi Hachigane+ :  3 Sturdy Fang+, 4 Mohran Carapace, 1 Earth Dragongem, 2 Conqueror's Seal
Mutsu Muneate+/Amagi Muneate+ :  4 Mohran Carapace, 2 Mohran Scale+, 2 Rathian Plate, 2 Conqueror's Seal
Mutsu Kote+/Amagi Kote+ :  5 Mohran Brace+, 2 Sturdy Fang, 2 Rathalos Plate, 2 Conqueror's Seal
Mutsu Koshiate+/Amagi Koshiate+ :  4 Mohran Carapace, 6 Mohran Scale+, 1 Earth Dragongem, 2 Conqueror's Seal
Mutsu Gusoku+/Amagi Hakama+ :  4 Mohran Scale+, 3 ElderDragonBlood, 2 Lagiacrus Plate, 2 Conqueror's Seal
Guild Bard Lobos+/Scholar's Ceret+ :  1 Hunter King Coin, 3 Qurupeco Coin, 3 Barroth Coin, 3 Uragaan Coin
Guild Bard Bolero+/Scholar's Blouse+ :  1 Hunter King Coin, 3 R.Ludroth Coin, 3 Barioth Coin, 3 Diablos Coin
Guild Bard Braces+/Scholar's Gloves+ :  1 Hunter King Coin, 3 R.Ludroth Coin, 3 Barioth Coin, 3 Diablos Coin
Guild Bard Coil+/Scholar's Skirt+ :  1 Hunter King Coin, 3 Agnaktor Coin, 3 Gobul Coin, 3 Deviljho Coin
Guild Bard Boots+/Scholar's Socks+ :  1 Hunter King Coin, 3 Agnaktor Coin, 3 Gobul Coin, 3 Deviljho Coin
Guild Bard Hat+/Scholar's Cap+ :  1 Hunter King Coin, 3 Qurupeco Coin, 3 Barroth Coin, 3 Uragaan Coin
Guild Bard Vest+/Scholar's Vest+ :  1 Hunter King Coin, 3 R.Ludroth Coin, 3 Barioth Coin, 3 Diablos Coin
Guild Bard Sleeves+/Scholar's Sleeves+ :  1 Hunter King Coin, 3 R.Ludroth Coin, 3 Barioth Coin, 3 Diablos Coin
Guild Bard Coat+/Scholar's Mini+ :  1 Hunter King Coin, 3 Agnaktor Coin, 3 Gobul Coin, 3 Deviljho Coin
Guild Bard Gaiters+/Scholar's Sandals+ :  1 Hunter King Coin, 3 Agnaktor Coin, 3 Gobul Coin, 3 Deviljho Coin
Vangis Helm :  3 Deviljho Fang, 5 Deviljho Scalp, 5 Deviljho Hide, 2 Conqueror's Seal
Vangis Mail :  2 Deviljho Hide, 5 Deviljho Fang, 8 RathalosCarapace, 4 Dragonbone Relic
Vangis Vambraces :  5 Deviljho Talon, 6 Deviljho Scale, 2 Deviljho Hide, 5 Deviljho Tail
Vangis Coil :  12 Deviljho Scale, 1 Deviljho Gem, 4 Rath Medulla, 4 Dragonbone Relic
Vangis Greaves :  3 Deviljho Scale, 5 Deviljho Talon, 1 Deviljho Gem, 2 Conqueror's Seal
Vangis Cap :  3 Deviljho Fang, 5 Deviljho Scalp, 5 Deviljho Hide, 2 Conqueror's Seal
Vangis Vest :  2 Deviljho Hide, 5 Deviljho Fang, 8 RathalosCarapace, 4 Dragonbone Relic
Vangis Guards :  5 Deviljho Talon, 6 Deviljho Scale, 2 Deviljho Hide, 5 Deviljho Tail
Vangis Coat :  12 Deviljho Scale, 1 Deviljho Gem, 4 Rath Medulla, 4 Dragonbone Relic
Vangis Leggings :  3 Deviljho Scale, 5 Deviljho Talon, 1 Deviljho Gem, 2 Conqueror's Seal
Escadora Wisdom :  6 Brkn Skypiercer, 4 Alatreon Plate, 1 Skypiercer, 1 Rathian Ruby
Escadora Soul :  2 Alatreon Scute, 2 Alatreon Plate, 1 Azure Dragongem, 1 Rathalos Ruby
Escadora Arms :  4 Alatreon Talon, 3 Alatreon Scute, 8 Alatreon Plate, 1 Uragaan Ruby
Escadora Might :  8 Alatreon Scute, 2 Alatreon Webbing, 3 Alatreon Tail, 1 Lagia Sapphire
Escadora Scale :  3 Alatreon Scute, 8 Alatreon Talon, 3 Alatreon Plate, 1 Deviljho Gem
Escadora Sagesse :  6 Brkn Skypiercer, 4 Alatreon Plate, 1 Skypiercer, 1 Rathian Ruby
Escadora Seele :  2 Alatreon Scute, 2 Alatreon Plate, 1 Azure Dragongem, 1 Rathalos Ruby
Escadora Arma :  4 Alatreon Talon, 3 Alatreon Scute, 8 Alatreon Plate, 1 Uragaan Ruby
Escadora Force :  8 Alatreon Scute, 2 Alatreon Webbing, 3 Alatreon Tail, 1 Lagia Sapphire
Escadora Scala :  3 Alatreon Scute, 8 Alatreon Talon, 3 Alatreon Plate, 1 Deviljho Gem
Chakra Earring :  3 Alatreon Plate, 2 Alatreon Scute, 1 ElderDragonBlood
Chakra Necklace :  3 Alatreon Plate, 2 Alatreon Scute, 1 ElderDragonBlood
Chakra Bracelet :  3 Alatreon Plate, 2 Alatreon Scute, 1 ElderDragonBlood
Chakra Waistlet :  3 Alatreon Plate, 2 Alatreon Scute, 1 ElderDragonBlood
Chakra Anklet :  3 Alatreon Plate, 2 Alatreon Scute, 1 ElderDragonBlood
Blast Earring :  6 Great Jaggi Coin, 6 Qurupeco Coin, 4 Barroth Coin
Pursuit Earring :  3 R.Ludroth Coin, 3 Rathian Coin, 3 Lagiacrus Coin, 3 Uragaan Coin
Hawkeye Earring :  3 Gobul Coin, 3 Rathalos Coin, 3 Barioth Coin
Grace Earring :  3 Hunter King Coin, 3 Qurupeco Coin, 3 Barroth Coin, 3 Uragaan Coin
Sword Saint Earring :  3 Hunter King Coin, 3 R.Ludroth Coin, 3 Barioth Coin, 5 Diablos Coin
Barrage Earring :  3 Hunter King Coin, 5 Agnaktor Coin, 3 Gobul Coin, 4 Deviljho Coin
Jaggi Mask :  3 Great Jaggi Head, 20 Great Jaggi Hide, 10 Great Jaggi Claw
Skull Mask :  2 Firestone, 5 Unknown Skull, 10 Mystery Bone, 3 Commendation
Wyvernking Eyepatch :  4 R.Ludroth Coin, 4 Lagiacrus Coin, 4 Barioth Coin
Shadow Shades :  4 Black Gem Ticket, 3 Commendation
HellHunter Jacket :  4 HellHunter Tag, 3 Commendation
HellHunter Leather :  4 HellHunter Tag, 3 Commendation
SoulHunter Jacket :  4 SoulHunter Tag, 3 Commendation
SoulHunter Leather :  4 SoulHunter Tag, 3 Commendation
Black Leather Pants :  4 Wyvrnhide Ticket, 3 Commendation
