High Metal Guards U : Lavasioth Carapace x3,Carbalite Ore x2,Firestone x2,Hermitaur Claw+ x5,###,3 溶岩竜の堅殻,2 カブレライト鉱石,2 紅蓮石,5 盾蟹の尖爪
High Metal Cap : Dragonite Ore x2,Machalite Ore x3,Lightcrystal x1,Earth Crystal x2,###,2 ドラグライト鉱石,3 マカライト鉱石,1 ライトクリスタル,2 大地の結晶
High Metal Cap S : Fucium Ore x5,Novacrystal x1,King Scarab x2,Lava Nugget x2,###,5 ユニオン鉱石,1 ノヴァクリスタル,2 王族カナブン,2 溶岩塊
High Metal Helm U : Lavasioth Scale+ x2,Carbalite Ore x2,Killer Beetle x4,Kut-Ku Carapace x4,###,2 溶岩竜の上鱗,2 カブレライト鉱石,4 キラビートル,4 怪鳥の堅殻
High Metal Cap U : Lavasioth Scale+ x2,Carbalite Ore x2,Killer Beetle x4,Kut-Ku Carapace x4,###,2 溶岩竜の上鱗,2 カブレライト鉱石,4 キラビートル,4 怪鳥の堅殻
High Metal Mail : Dragonite Ore x2,Machalite Ore x4,Iron Ore x3,Maccau Hide x2,###,2 ドラグライト鉱石,4 マカライト鉱石,3 鉄鉱石,2 マッカォの皮
High Metal Mail U : Uragaan Carapace x2,Carbalite Ore x2,Black Pearl x2,Tetsucabra Carapace x4,###,2 爆鎚竜の堅殻,2 カブレライト鉱石,2 黒真珠,4 鬼蛙の堅殻
High Metal Vest : Dragonite Ore x2,Machalite Ore x4,Iron Ore x3,Maccau Hide x2,###,2 ドラグライト鉱石,4 マカライト鉱石,3 鉄鉱石,2 マッカォの皮
High Metal Vest U : Uragaan Carapace x2,Carbalite Ore x2,Black Pearl x2,Tetsucabra Carapace x4,###,2 爆鎚竜の堅殻,2 カブレライト鉱石,2 黒真珠,4 鬼蛙の堅殻
High Metal Faulds U : Lavasioth Scale+ x3,Carbalite Ore x2,Machalite Ore x10,Volvidon Carapace x4,###,3 溶岩竜の上鱗,2 カブレライト鉱石,10 マカライト鉱石,4 赤甲獣の堅殻
High Metal Coat U : Lavasioth Scale+ x3,Carbalite Ore x2,Machalite Ore x10,Volvidon Carapace x4,###,3 溶岩竜の上鱗,2 カブレライト鉱石,10 マカライト鉱石,4 赤甲獣の堅殻
High Metal Greaves U : Uragaan Scale+ x3,Carbalite Ore x2,Dragonite Ore x5,Ioprey L. Hide+ x6,###,3 爆鎚竜の上鱗,2 カブレライト鉱石,5 ドラグライト鉱石,6 イーオスの大上皮
High Metal Leggings U : Uragaan Scale+ x3,Carbalite Ore x2,Dragonite Ore x5,Ioprey L. Hide+ x6,###,3 爆鎚竜の上鱗,2 カブレライト鉱石,5 ドラグライト鉱石,6 イーオスの大上皮
High Metal Braces : Dragonite Ore x3,Machalite Ore x2,Iron Ore x4,Sharp Claw x2,###,3 ドラグライト鉱石,2 マカライト鉱石,4 鉄鉱石,2 とがった爪
High Metal Braces S : Fucium Ore x5,Lightcrystal x1,Dragonite Ore x10,Thunder Sac x1,###,5 ユニオン鉱石,1 ライトクリスタル,10 ドラグライト鉱石,1 電撃袋
High Metal Guards : Dragonite Ore x3,Machalite Ore x2,Iron Ore x4,Sharp Claw x2,###,3 ドラグライト鉱石,2 マカライト鉱石,4 鉄鉱石,2 とがった爪
High Metal Guards S : Fucium Ore x5,Lightcrystal x1,Dragonite Ore x10,Thunder Sac x1,###,5 ユニオン鉱石,1 ライトクリスタル,10 ドラグライト鉱石,1 電撃袋
Hornet Helm R : Ferocious Claws x1,Hornetaur Innerwing x5,Hornetaur Head x3,????? x8,###,1 獰猛な爪,5 カンタロスの薄羽,3 カンタロスの頭,8 獰猛化素材(上位pts)
Hornet Cap R : Ferocious Claws x1,Hornetaur Innerwing x5,Hornetaur Head x3,????? x8,###,1 獰猛な爪,5 カンタロスの薄羽,3 カンタロスの頭,8 獰猛化素材(上位pts)
Hornet Mail R : Ferocious Claws x1,Hornetaur Carapace x7,Monster Broth x3,????? x8,###,1 獰猛な爪,7 カンタロスの堅殻,3 モンスターの濃汁,8 獰猛化素材(上位pts)
Hornet Vest R : Ferocious Claws x1,Hornetaur Carapace x7,Monster Broth x3,????? x8,###,1 獰猛な爪,7 カンタロスの堅殻,3 モンスターの濃汁,8 獰猛化素材(上位pts)
Hornet Braces : Hornetaur Wing x3,Hornetaur Shell x3,Iron Ore x5,Monster Fluid x1,###,3 カンタロスの羽,3 カンタロスの甲殻,5 鉄鉱石,1 モンスターの体液
Hornet Braces S : Hornetaur Innerwing x1,Hornetaur Carapace x4,Hornetaur Wing x5,Monster Broth x1,###,1 カンタロスの薄羽,4 カンタロスの堅殻,5 カンタロスの羽,1 モンスターの濃汁
Hornet Guards : Hornetaur Wing x3,Hornetaur Shell x3,Iron Ore x5,Monster Fluid x1,###,3 カンタロスの羽,3 カンタロスの甲殻,5 鉄鉱石,1 モンスターの体液
Hornet Guards S : Hornetaur Innerwing x1,Hornetaur Carapace x4,Hornetaur Wing x5,Monster Broth x1,###,1 カンタロスの薄羽,4 カンタロスの堅殻,5 カンタロスの羽,1 モンスターの濃汁
Hornet Helm : Hornetaur Head x1,Hornetaur Shell x4,Carpenterbug x3,Monster Fluid x1,###,1 カンタロスの頭,4 カンタロスの甲殻,3 セッチャクロアリ,1 モンスターの体液
Hornet Cap : Hornetaur Head x1,Hornetaur Shell x4,Carpenterbug x3,Monster Fluid x1,###,1 カンタロスの頭,4 カンタロスの甲殻,3 セッチャクロアリ,1 モンスターの体液
Hornet Helm S : Hornetaur Innerwing x1,Hornetaur Carapace x4,Hornetaur Head x3,Monster Broth x1,###,1 カンタロスの薄羽,4 カンタロスの堅殻,3 カンタロスの頭,1 モンスターの濃汁
Hornet Cap S : Hornetaur Innerwing x1,Hornetaur Carapace x4,Hornetaur Head x3,Monster Broth x1,###,1 カンタロスの薄羽,4 カンタロスの堅殻,3 カンタロスの頭,1 モンスターの濃汁
Hornet Helm EX : Rainbow Ore x1,Hornetaur Innerwing x3,Seltas Innerwing x2,Monster Broth x3,###,1 虹色鉱石,3 カンタロスの薄羽,2 徹甲虫の薄羽,3 モンスターの濃汁
Hornet Cap EX : Rainbow Ore x1,Hornetaur Innerwing x3,Seltas Innerwing x2,Monster Broth x3,###,1 虹色鉱石,3 カンタロスの薄羽,2 徹甲虫の薄羽,3 モンスターの濃汁
Hornet Mail EX : Rainbow Ore x1,Hornetaur Carapace x4,Quality Stomach x4,King Scarab x3,###,1 虹色鉱石,4 カンタロスの堅殻,4 上質な腹袋,3 王族カナブン
Hornet Vest EX : Rainbow Ore x1,Hornetaur Carapace x4,Quality Stomach x4,King Scarab x3,###,1 虹色鉱石,4 カンタロスの堅殻,4 上質な腹袋,3 王族カナブン
Hornet Faulds : Hornetaur Wing x2,Hornetaur Shell x4,Carpenterbug x3,Monster Fluid x1,###,2 カンタロスの羽,4 カンタロスの甲殻,3 セッチャクロアリ,1 モンスターの体液
Hornet Faulds S : Hornetaur Innerwing x3,Hornetaur Carapace x3,Hornetaur Shell x4,King Scarab x2,###,3 カンタロスの薄羽,3 カンタロスの堅殻,4 カンタロスの甲殻,2 王族カナブン
Hornet Faulds EX : Rainbow Ore x1,Hornetaur Carapace x4,Bnahabra Carapace x5,Firecell Stone x2,###,1 虹色鉱石,4 カンタロスの堅殻,5 飛甲虫の堅殻,2 獄炎石
Hornet Coat : Hornetaur Wing x2,Hornetaur Shell x4,Carpenterbug x3,Monster Fluid x1,###,2 カンタロスの羽,4 カンタロスの甲殻,3 セッチャクロアリ,1 モンスターの体液
Hornet Coat S : Hornetaur Innerwing x3,Hornetaur Carapace x3,Hornetaur Shell x4,King Scarab x2,###,3 カンタロスの薄羽,3 カンタロスの堅殻,4 カンタロスの甲殻,2 王族カナブン
Hornet Coat EX : Rainbow Ore x1,Hornetaur Carapace x4,Bnahabra Carapace x5,Firecell Stone x2,###,1 虹色鉱石,4 カンタロスの堅殻,5 飛甲虫の堅殻,2 獄炎石
Hornet Greaves : Hornetaur Wing x3,Hornetaur Shell x3,Earth Crystal x4,Killer Beetle x1,###,3 カンタロスの羽,3 カンタロスの甲殻,4 大地の結晶,1 キラビートル
Hornet Greaves S : Hornetaur Innerwing x2,Hornetaur Carapace x3,Hornetaur Wing x6,Monster Fluid x5,###,2 カンタロスの薄羽,3 カンタロスの堅殻,6 カンタロスの羽,5 モンスターの体液
Hornet Greaves EX : Rainbow Ore x1,Hornetaur Innerwing x3,Hornetaur Carapace x5,Rare Scarab x4,###,1 虹色鉱石,3 カンタロスの薄羽,5 カンタロスの堅殻,4 マレコガネ
Hornet Greaves R : Ferocious Claws x1,Hornetaur Carapace x7,Monster Broth x3,????? x8,###,1 獰猛な爪,7 カンタロスの堅殻,3 モンスターの濃汁,8 獰猛化素材(上位pts)
Hornet Leggings : Hornetaur Wing x3,Hornetaur Shell x3,Earth Crystal x4,Killer Beetle x1,###,3 カンタロスの羽,3 カンタロスの甲殻,4 大地の結晶,1 キラビートル
Hornet Leggings S : Hornetaur Innerwing x2,Hornetaur Carapace x3,Hornetaur Wing x6,Monster Fluid x5,###,2 カンタロスの薄羽,3 カンタロスの堅殻,6 カンタロスの羽,5 モンスターの体液
Hornet Leggings EX : Rainbow Ore x1,Hornetaur Innerwing x3,Hornetaur Carapace x5,Rare Scarab x4,###,1 虹色鉱石,3 カンタロスの薄羽,5 カンタロスの堅殻,4 マレコガネ
Hornet Leggings R : Ferocious Claws x1,Hornetaur Carapace x7,Monster Broth x3,????? x8,###,1 獰猛な爪,7 カンタロスの堅殻,3 モンスターの濃汁,8 獰猛化素材(上位pts)
Hornet Braces EX : Rainbow Ore x1,Hornetaur Innerwing x3,Hornetaur Carapace x5,Novacrystal x2,###,1 虹色鉱石,3 カンタロスの薄羽,5 カンタロスの堅殻,2 ノヴァクリスタル
Hornet Guards EX : Rainbow Ore x1,Hornetaur Innerwing x3,Hornetaur Carapace x5,Novacrystal x2,###,1 虹色鉱石,3 カンタロスの薄羽,5 カンタロスの堅殻,2 ノヴァクリスタル
Hornet Mail : Hornetaur Wing x2,Hornetaur Shell x4,Disk Stone x3,Killer Beetle x1,###,2 カンタロスの羽,4 カンタロスの甲殻,3 円盤石,1 キラビートル
Hornet Mail S : Hornetaur Innerwing x3,Hornetaur Carapace x3,Hornetaur Shell x4,Carpenterbug x10,###,3 カンタロスの薄羽,3 カンタロスの堅殻,4 カンタロスの甲殻,10 セッチャクロアリ
Hornet Vest : Hornetaur Wing x2,Hornetaur Shell x4,Disk Stone x3,Killer Beetle x1,###,2 カンタロスの羽,4 カンタロスの甲殻,3 円盤石,1 キラビートル
Hornet Vest S : Hornetaur Innerwing x3,Hornetaur Carapace x3,Hornetaur Shell x4,Carpenterbug x10,###,3 カンタロスの薄羽,3 カンタロスの堅殻,4 カンタロスの甲殻,10 セッチャクロアリ
Hornet Faulds R : Ferocious Claws x1,Hornetaur Carapace x7,Hornetaur Wing x15,????? x8,###,1 獰猛な爪,7 カンタロスの堅殻,15 カンタロスの羽,8 獰猛化素材(上位pts)
Hornet Coat R : Ferocious Claws x1,Hornetaur Carapace x7,Hornetaur Wing x15,????? x8,###,1 獰猛な爪,7 カンタロスの堅殻,15 カンタロスの羽,8 獰猛化素材(上位pts)
Hornet Braces R : Ferocious Claws x1,Hornetaur Innerwing x5,Hornetaur Shell x15,????? x8,###,1 獰猛な爪,5 カンタロスの薄羽,15 カンタロスの甲殻,8 獰猛化素材(上位pts)
Hornet Guards R : Ferocious Claws x1,Hornetaur Innerwing x5,Hornetaur Shell x15,????? x8,###,1 獰猛な爪,5 カンタロスの薄羽,15 カンタロスの甲殻,8 獰猛化素材(上位pts)
Hororo Greaves : H. Horuru Feather Scale x2,H. Horuru Wingclaw x2,Machalite Ore x2,Rimostos Hide x5,###,2 夜鳥の羽鱗,2 夜鳥の翼爪,2 マカライト鉱石,5 首鳴竜の皮
Hororo Greaves S : H. Horuru Feather Scale+ x2,H. Horuru Wingclaw+ x2,Carbalite Ore x2,Slagtoth Hide+ x3,###,2 夜鳥の上羽鱗,2 夜鳥の鋭翼爪,2 カブレライト鉱石,3 垂皮竜の上皮
Hororo Leggings : H. Horuru Feather Scale x2,H. Horuru Wingclaw x2,Machalite Ore x2,Rimostos Hide x5,###,2 夜鳥の羽鱗,2 夜鳥の翼爪,2 マカライト鉱石,5 首鳴竜の皮
Hororo Leggings S : H. Horuru Feather Scale+ x2,H. Horuru Wingclaw+ x2,Carbalite Ore x2,Slagtoth Hide+ x3,###,2 夜鳥の上羽鱗,2 夜鳥の鋭翼爪,2 カブレライト鉱石,3 垂皮竜の上皮
Hororo Braces : H. Horuru Feather Scale x3,H. Horuru Webbing x2,Machalite Ore x3,Warm Pelt x4,###,3 夜鳥の羽鱗,2 夜鳥の翼膜,3 マカライト鉱石,4 暖かい毛皮
Hororo Braces S : H. Horuru Feather Scale+ x3,H. Horuru Wing x2,Carbalite Ore x3,High-quality Pelt x4,###,3 夜鳥の上羽鱗,2 夜鳥の翼,3 カブレライト鉱石,4 上質な毛皮
Hororo Guards : H. Horuru Feather Scale x3,H. Horuru Webbing x2,Machalite Ore x3,Warm Pelt x4,###,3 夜鳥の羽鱗,2 夜鳥の翼膜,3 マカライト鉱石,4 暖かい毛皮
Hororo Guards S : H. Horuru Feather Scale+ x3,H. Horuru Wing x2,Carbalite Ore x3,High-quality Pelt x4,###,3 夜鳥の上羽鱗,2 夜鳥の翼,3 カブレライト鉱石,4 上質な毛皮
Hororo Helm : H. Horuru Feather Scale x4,H. Horuru Ear x1,Lightcrystal x2,King Feathercrown x1,###,4 夜鳥の羽鱗,1 夜鳥の耳,2 ライトクリスタル,1 王者の冠羽
Hororo Cap : H. Horuru Feather Scale x4,H. Horuru Ear x1,Lightcrystal x2,King Feathercrown x1,###,4 夜鳥の羽鱗,1 夜鳥の耳,2 ライトクリスタル,1 王者の冠羽
Hororo Helm S : H. Horuru Feather Scale+ x4,H. Horuru Ear x3,Novacrystal x2,G. Maccau Scale+ x6,###,4 夜鳥の上羽鱗,3 夜鳥の耳,2 ノヴァクリスタル,6 跳狗竜の上鱗
Hororo Cap S : H. Horuru Feather Scale+ x4,H. Horuru Ear x3,Novacrystal x2,G. Maccau Scale+ x6,###,4 夜鳥の上羽鱗,3 夜鳥の耳,2 ノヴァクリスタル,6 跳狗竜の上鱗
Hororo Mail : H. Horuru Webbing x4,H. Horuru Feather Tail x1,Iron Ore x5,Rimostos Hide x4,###,4 夜鳥の翼膜,1 夜鳥の尾羽,5 鉄鉱石,4 首鳴竜の皮
Hororo Mail S : H. Horuru Wing x4,H. Horuru Feather Scale+ x3,Dragonite Ore x5,Slagtoth Hide+ x6,###,4 夜鳥の翼,3 夜鳥の上羽鱗,5 ドラグライト鉱石,6 垂皮竜の上皮
Hororo Vest : H. Horuru Webbing x4,H. Horuru Feather Tail x1,Iron Ore x5,Rimostos Hide x4,###,4 夜鳥の翼膜,1 夜鳥の尾羽,5 鉄鉱石,4 首鳴竜の皮
Hororo Vest S : H. Horuru Wing x4,H. Horuru Feather Scale+ x3,Dragonite Ore x5,Slagtoth Hide+ x6,###,4 夜鳥の翼,3 夜鳥の上羽鱗,5 ドラグライト鉱石,6 垂皮竜の上皮
Hororo Faulds : H. Horuru Webbing x3,H. Horuru Feather Tail x2,Iron Ore x5,Sleep Sac x2,###,3 夜鳥の翼膜,2 夜鳥の尾羽,5 鉄鉱石,2 睡眠袋
Hororo Faulds S : H. Horuru Wing x3,H. Horuru Feather Tail x4,Dragonite Ore x5,Coma Sac x2,###,3 夜鳥の翼,4 夜鳥の尾羽,5 ドラグライト鉱石,2 昏睡袋
Hororo Coat : H. Horuru Webbing x3,H. Horuru Feather Tail x2,Iron Ore x5,Sleep Sac x2,###,3 夜鳥の翼膜,2 夜鳥の尾羽,5 鉄鉱石,2 睡眠袋
Hororo Coat S : H. Horuru Wing x3,H. Horuru Feather Tail x4,Dragonite Ore x5,Coma Sac x2,###,3 夜鳥の翼,4 夜鳥の尾羽,5 ドラグライト鉱石,2 昏睡袋
Hunter Helm R : Ferocious Extract x1,Tamamitsu Silk Fin+ x4,Dragonite Ore x10,????? x5,###,1 獰猛化エキス,4 泡狐竜の上錦ヒレ,10 ドラグライト鉱石,5 獰猛化素材(上位pts)
Hunter Cap R : Ferocious Extract x1,Tamamitsu Silk Fin+ x4,Dragonite Ore x10,????? x5,###,1 獰猛化エキス,4 泡狐竜の上錦ヒレ,10 ドラグライト鉱石,5 獰猛化素材(上位pts)
Hunter Faulds R : Ferocious Extract x1,Gamuto Pelt+ x5,Machalite Ore x15,????? x5,###,1 獰猛化エキス,5 巨獣の剛毛,15 マカライト鉱石,5 獰猛化素材(上位pts)
Hunter Coat R : Ferocious Extract x1,Gamuto Pelt+ x5,Machalite Ore x15,????? x5,###,1 獰猛化エキス,5 巨獣の剛毛,15 マカライト鉱石,5 獰猛化素材(上位pts)
Hunter Greaves R : Ferocious Extract x1,Raizex Scale+ x5,Dragonite Ore x10,????? x5,###,1 獰猛化エキス,5 電竜の上鱗,10 ドラグライト鉱石,5 獰猛化素材(上位pts)
Hunter Leggings R : Ferocious Extract x1,Raizex Scale+ x5,Dragonite Ore x10,????? x5,###,1 獰猛化エキス,5 電竜の上鱗,10 ドラグライト鉱石,5 獰猛化素材(上位pts)
Hunter Gauntlets : Anteka Antler x2,Warm Pelt x3,Iron Ore x1,###,2 ガウシカの角,3 暖かい毛皮,1 鉄鉱石
Hunter Gauntlets S : High-quality Pelt x4,Anteka Antler x4,Dragonite Ore x5,Monster Broth x2,###,4 上質な毛皮,4 ガウシカの角,5 ドラグライト鉱石,2 モンスターの濃汁
Hunter Gloves : Anteka Antler x2,Warm Pelt x3,Iron Ore x1,###,2 ガウシカの角,3 暖かい毛皮,1 鉄鉱石
Hunter Gloves S : High-quality Pelt x4,Anteka Antler x4,Dragonite Ore x5,Monster Broth x2,###,4 上質な毛皮,4 ガウシカの角,5 ドラグライト鉱石,2 モンスターの濃汁
Hunter Mail R : Ferocious Extract x1,Agnaktor Scale x5,Machalite Ore x15,????? x5,###,1 獰猛化エキス,5 炎戈竜の燃鱗,15 マカライト鉱石,5 獰猛化素材(上位pts)
Hunter Vest R : Ferocious Extract x1,Agnaktor Scale x5,Machalite Ore x15,????? x5,###,1 獰猛化エキス,5 炎戈竜の燃鱗,15 マカライト鉱石,5 獰猛化素材(上位pts)
Hunter Footwear : Anteka Antler x1,Warm Pelt x4,Iron Ore x1,###,1 ガウシカの角,4 暖かい毛皮,1 鉄鉱石
Hunter Footwear S : High-quality Pelt x3,Anteka Antler x5,Dragonite Ore x5,Monster Broth x2,###,3 上質な毛皮,5 ガウシカの角,5 ドラグライト鉱石,2 モンスターの濃汁
Hunter Boots : Anteka Antler x1,Warm Pelt x4,Iron Ore x1,###,1 ガウシカの角,4 暖かい毛皮,1 鉄鉱石
Hunter Boots S : High-quality Pelt x3,Anteka Antler x5,Dragonite Ore x5,Monster Broth x2,###,3 上質な毛皮,5 ガウシカの角,5 ドラグライト鉱石,2 モンスターの濃汁
Hunter Braces R : Ferocious Extract x1,Dinovaldo Scale+ x5,Dragonite Ore x10,????? x5,###,1 獰猛化エキス,5 斬竜の上鱗,10 ドラグライト鉱石,5 獰猛化素材(上位pts)
Hunter Guards R : Ferocious Extract x1,Dinovaldo Scale+ x5,Dragonite Ore x10,????? x5,###,1 獰猛化エキス,5 斬竜の上鱗,10 ドラグライト鉱石,5 獰猛化素材(上位pts)
Hunter's Greaves : Bullfango Pelt x1,Jaggi Hide x2,Monster Bone S x2,###,1 ファンゴの毛皮,2 ジャギィの皮,2 竜骨【小】
Hunter's Greaves S : Bullfango Pelt+ x2,Dragonite Ore x3,Monster Bone L x2,Avian Finebone x4,###,2 ファンゴの上毛皮,3 ドラグライト鉱石,2 竜骨【大】,4 上質な鳥竜骨
Hunter's Leggings : Bullfango Pelt x1,Jaggi Hide x2,Monster Bone S x2,###,1 ファンゴの毛皮,2 ジャギィの皮,2 竜骨【小】
Hunter's Leggings S : Bullfango Pelt+ x2,Dragonite Ore x3,Monster Bone L x2,Avian Finebone x4,###,2 ファンゴの上毛皮,3 ドラグライト鉱石,2 竜骨【大】,4 上質な鳥竜骨
Hunter's Mail : Bullfango Pelt x1,Jaggi Scale x1,Iron Ore x2,###,1 ファンゴの毛皮,1 ジャギィの鱗,2 鉄鉱石
Hunter's Mail S : Jaggi Scale+ x2,Ioprey Hide+ x5,Warm Pelt x5,Bulldrome Hide x2,###,2 ジャギィの上鱗,5 イーオスの上皮,5 暖かい毛皮,2 大猪の皮
Hunter's Vest : Bullfango Pelt x1,Jaggi Scale x1,Iron Ore x2,###,1 ファンゴの毛皮,1 ジャギィの鱗,2 鉄鉱石
Hunter's Vest S : Jaggi Scale+ x2,Ioprey Hide+ x5,Warm Pelt x5,Bulldrome Hide x2,###,2 ジャギィの上鱗,5 イーオスの上皮,5 暖かい毛皮,2 大猪の皮
Hunter's Faulds : Bullfango Pelt x3,Iron Ore x1,Carpenterbug x1,###,3 ファンゴの毛皮,1 鉄鉱石,1 セッチャクロアリ
Hunter's Faulds S : Carbalite Ore x3,Bullfango Pelt+ x4,Bullfango Pelt x5,Dragonite Ore x5,###,3 カブレライト鉱石,4 ファンゴの上毛皮,5 ファンゴの毛皮,5 ドラグライト鉱石
Hunter's Coat : Bullfango Pelt x3,Iron Ore x1,Carpenterbug x1,###,3 ファンゴの毛皮,1 鉄鉱石,1 セッチャクロアリ
Hunter's Coat S : Carbalite Ore x3,Bullfango Pelt+ x4,Bullfango Pelt x5,Dragonite Ore x5,###,3 カブレライト鉱石,4 ファンゴの上毛皮,5 ファンゴの毛皮,5 ドラグライト鉱石
Hunter's Braces : Bullfango Pelt x1,Earth Crystal x1,Ivy x3,###,1 ファンゴの毛皮,1 大地の結晶,3 ツタの葉
Hunter's Braces S : Bullfango Pelt+ x2,Machalite Ore x8,Brute Bone x3,Bulldrome Hide+ x2,###,2 ファンゴの上毛皮,8 マカライト鉱石,3 獣骨,2 大猪の硬い皮
Hunter's Guards : Bullfango Pelt x1,Earth Crystal x1,Ivy x3,###,1 ファンゴの毛皮,1 大地の結晶,3 ツタの葉
Hunter's Guards S : Bullfango Pelt+ x2,Machalite Ore x8,Brute Bone x3,Bulldrome Hide+ x2,###,2 ファンゴの上毛皮,8 マカライト鉱石,3 獣骨,2 大猪の硬い皮
Hunter's Helm : Bullfango Pelt x1,Machalite Ore x1,Iron Ore x3,###,1 ファンゴの毛皮,1 マカライト鉱石,3 鉄鉱石
Hunter's Cap : Bullfango Pelt x1,Machalite Ore x1,Iron Ore x3,###,1 ファンゴの毛皮,1 マカライト鉱石,3 鉄鉱石
Hunter's Helm S : Bullfango Pelt+ x2,Machalite Ore x10,Monster Bone+ x3,High-quality Pelt x2,###,2 ファンゴの上毛皮,10 マカライト鉱石,3 上竜骨,2 上質な毛皮
Hunter's Cap S : Bullfango Pelt+ x2,Machalite Ore x10,Monster Bone+ x3,High-quality Pelt x2,###,2 ファンゴの上毛皮,10 マカライト鉱石,3 上竜骨,2 上質な毛皮
Hunting Greaves : Iron Ore x2,Velociprey Hide x1,###,2 鉄鉱石,1 ランポスの皮
Hunting Greaves S : Carbalite Ore x2,Kokoto Ticket x1,Bullfango Pelt+ x4,Monster Fluid x5,###,2 カブレライト鉱石,1 ココットチケット,4 ファンゴの上毛皮,5 モンスターの体液
Hunting Leggings : Iron Ore x2,Velociprey Hide x1,###,2 鉄鉱石,1 ランポスの皮
Hunting Leggings S : Carbalite Ore x2,Kokoto Ticket x1,Bullfango Pelt+ x4,Monster Fluid x5,###,2 カブレライト鉱石,1 ココットチケット,4 ファンゴの上毛皮,5 モンスターの体液
Hunting Helm : Iron Ore x1,Earth Crystal x2,###,1 鉄鉱石,2 大地の結晶
Hunting Cap : Iron Ore x1,Earth Crystal x2,###,1 鉄鉱石,2 大地の結晶
Hunting Helm S : Carbalite Ore x2,Kokoto Ticket x1,High-quality Pelt x5,Monster Fluid x5,###,2 カブレライト鉱石,1 ココットチケット,5 上質な毛皮,5 モンスターの体液
Hunting Cap S : Carbalite Ore x2,Kokoto Ticket x1,High-quality Pelt x5,Monster Fluid x5,###,2 カブレライト鉱石,1 ココットチケット,5 上質な毛皮,5 モンスターの体液
Hunting Faulds : Iron Ore x1,Warm Pelt x2,###,1 鉄鉱石,2 暖かい毛皮
Hunting Faulds S : Carbalite Ore x2,Kokoto Ticket x1,High-quality Pelt x5,Monster Fluid x5,###,2 カブレライト鉱石,1 ココットチケット,5 上質な毛皮,5 モンスターの体液
Hunting Coat : Iron Ore x1,Warm Pelt x2,###,1 鉄鉱石,2 暖かい毛皮
Hunting Coat S : Carbalite Ore x2,Kokoto Ticket x1,High-quality Pelt x5,Monster Fluid x5,###,2 カブレライト鉱石,1 ココットチケット,5 上質な毛皮,5 モンスターの体液
Hunting Braces S : Carbalite Ore x2,Kokoto Ticket x1,Iodrome Hide x5,Monster Broth x2,###,2 カブレライト鉱石,1 ココットチケット,5 イーオスの大皮,2 モンスターの濃汁
Hunting Guards S : Carbalite Ore x2,Kokoto Ticket x1,Iodrome Hide x5,Monster Broth x2,###,2 カブレライト鉱石,1 ココットチケット,5 イーオスの大皮,2 モンスターの濃汁
Hunting Mail : Iron Ore x2,Ioprey Scale x1,###,2 鉄鉱石,1 イーオスの鱗
Hunting Mail S : Carbalite Ore x2,Kokoto Ticket x1,Rathalos Shell x3,Monster Broth x2,###,2 カブレライト鉱石,1 ココットチケット,3 火竜の甲殻,2 モンスターの濃汁
Hunting Vest : Iron Ore x2,Ioprey Scale x1,###,2 鉄鉱石,1 イーオスの鱗
Hunting Vest S : Carbalite Ore x2,Kokoto Ticket x1,Rathalos Shell x3,Monster Broth x2,###,2 カブレライト鉱石,1 ココットチケット,3 火竜の甲殻,2 モンスターの濃汁
Hunting Braces : Iron Ore x2,Warm Pelt x1,###,2 鉄鉱石,1 暖かい毛皮
Hunting Guards : Iron Ore x2,Warm Pelt x1,###,2 鉄鉱石,1 暖かい毛皮
Ingot Coil S : Firecell Stone x1,Carbalite Ore x3,Lava Nugget x3,Ice Crystal x20,###,1 獄炎石,3 カブレライト鉱石,3 溶岩塊,20 氷結晶
Ingot Coat S : Firecell Stone x1,Carbalite Ore x3,Lava Nugget x3,Ice Crystal x20,###,1 獄炎石,3 カブレライト鉱石,3 溶岩塊,20 氷結晶
Ingot Coil : Dragonite Ore x4,Firestone x1,Ice Crystal x3,Machalite Ore x5,###,4 ドラグライト鉱石,1 紅蓮石,3 氷結晶,5 マカライト鉱石
Ingot Coat : Dragonite Ore x4,Firestone x1,Ice Crystal x3,Machalite Ore x5,###,4 ドラグライト鉱石,1 紅蓮石,3 氷結晶,5 マカライト鉱石
Ingot Helm : Dragonite Ore x2,Lightcrystal x1,Earth Crystal x5,Bealite Ore x3,###,2 ドラグライト鉱石,1 ライトクリスタル,5 大地の結晶,3 ベアライト石
Ingot Cap : Dragonite Ore x2,Lightcrystal x1,Earth Crystal x5,Bealite Ore x3,###,2 ドラグライト鉱石,1 ライトクリスタル,5 大地の結晶,3 ベアライト石
Ingot Helm S : Firecell Stone x2,Novacrystal x1,Dragonite Ore x3,Wyvern Gem x1,###,2 獄炎石,1 ノヴァクリスタル,3 ドラグライト鉱石,1 竜玉
Ingot Cap S : Firecell Stone x2,Novacrystal x1,Dragonite Ore x3,Wyvern Gem x1,###,2 獄炎石,1 ノヴァクリスタル,3 ドラグライト鉱石,1 竜玉
Ingot Mail : Dragonite Ore x4,Firestone x1,Iron Ore x8,Bealite Ore x3,###,4 ドラグライト鉱石,1 紅蓮石,8 鉄鉱石,3 ベアライト石
Ingot Mail S : Firecell Stone x1,Carbalite Ore x3,Dragonite Ore x5,Bird Wyvern Gem x2,###,1 獄炎石,3 カブレライト鉱石,5 ドラグライト鉱石,2 鳥竜玉
