Kirin Gloves U : Kirin Frost Tail x4,Kirin Hide+ x4,Elder Dragon Blood x3,Garuga Tail x3, : 4 キリンの霜尾,4 キリンの上皮,3 古龍の血,3 黒狼鳥の尻尾
Kirin Crest S : Kirin Hide+ x6,Kirin Azure Horn x3,Kirin Thundertail x5,Rejuvenated Beak x3, : 6 キリンの上皮,3 キリンの蒼角,5 キリンの雷尾,3 イカしたクチバシ
Kirin Cape S : Kirin Hide+ x4,Kirin Hide x3,Basarios Tears x1,Novacrystal x1, : 4 キリンの上皮,3 キリンの皮,1 岩竜の涙,1 ノヴァクリスタル
Kirin Shorts S : Kirin Hide+ x5,Kirin Hide x3,Kirin Azure Horn x2,Thunder Sac x3, : 5 キリンの上皮,3 キリンの皮,2 キリンの蒼角,3 電撃袋
Kirin Boots S : Kirin Hide+ x4,Kirin Thundertail x3,Garuga Carapace x6,Thunder Sac x3, : 4 キリンの上皮,3 キリンの雷尾,6 黒狼鳥の堅殻,3 電撃袋
Kirin Gloves S : Kirin Hide+ x3,Kirin Thundertail x3,Blue Kut-Ku Carapace x6,Yoldspar Ore x2, : 3 キリンの上皮,3 キリンの雷尾,6 青怪鳥の堅殻,2 フルクライト鉱石
Kirin Horn : Kirin Hide x5,Kirin Thunderhorn x3,Kirin Mane x2,Garuga Mane x2, : 5 キリンの皮,3 キリンの雷角,2 キリンのたてがみ,2 黒狼鳥のたてがみ
Kirin Jacket : Kirin Hide x3,Flabby Hide x3,Rubbery Hide x2,Lightcrystal x1, : 3 キリンの皮,3 ブヨブヨした皮,2 ゴム質の皮,1 ライトクリスタル
Kirin Hoop : Kirin Hide x6,Kirin Mane x3,Garuga Shell x3,Electro Sac x3, : 6 キリンの皮,3 キリンのたてがみ,3 黒狼鳥の甲殻,3 電気袋
Kirin Leg Guards : Kirin Hide x7,Kirin Thunderhorn x1,Kut-Ku Scale x5,Electro Sac x3, : 7 キリンの皮,1 キリンの雷角,5 怪鳥の鱗,3 電気袋
Kirin Longarms : Kirin Hide x5,Kirin Mane x2,Kut-Ku Shell x3,Thunderbug x5, : 5 キリンの皮,2 キリンのたてがみ,3 怪鳥の甲殻,5 雷光虫
Kirin Crest : Kirin Hide x5,Kirin Thunderhorn x3,Kirin Mane x2,Garuga Mane x2, : 5 キリンの皮,3 キリンの雷角,2 キリンのたてがみ,2 黒狼鳥のたてがみ
Kirin Cape : Kirin Hide x3,Flabby Hide x3,Rubbery Hide x2,Lightcrystal x1, : 3 キリンの皮,3 ブヨブヨした皮,2 ゴム質の皮,1 ライトクリスタル
Kirin Shorts : Kirin Hide x6,Kirin Mane x3,Garuga Shell x3,Electro Sac x3, : 6 キリンの皮,3 キリンのたてがみ,3 黒狼鳥の甲殻,3 電気袋
Kirin Boots : Kirin Hide x7,Kirin Thunderhorn x1,Kut-Ku Scale x5,Electro Sac x3, : 7 キリンの皮,1 キリンの雷角,5 怪鳥の鱗,3 電気袋
Kirin Gloves : Kirin Hide x5,Kirin Mane x2,Kut-Ku Shell x3,Thunderbug x5, : 5 キリンの皮,2 キリンのたてがみ,3 怪鳥の甲殻,5 雷光虫
Kita Star Headdress : Argosy Ticket x1,Vicious Visage x1,Prized Pelt x3, : 1 交易船チケット,1 強面な大頭骨,3 極上の毛皮
Kita Star Jacket : Argosy Ticket x1,Zamtrios Piel x3,Purecrystal x2, : 1 交易船チケット,3 化け鮫の厚皮,2 ピュアクリスタル
Kita Star Hakama : Argosy Ticket x1,T.Zamtrios Piel x3,Fine Black Pearl x1, : 1 交易船チケット,3 虎鮫の厚皮,1 極上黒真珠
Kita Star Sleeves : Argosy Ticket x1,Najarala Piel x3,Vibrant Comb x1, : 1 交易船チケット,3 絞蛇竜の厚皮,1 極彩色のトサカ
Konchu Vambraces X : Konchu Cortex x5,Konchu Carapace x4,Monster Essence x2,Emperor Hopper x1, : 5 盾虫の重殻,4 盾虫の堅殻,2 モンスターの特濃,1 皇帝バッタ
Konchu Guards X : Konchu Cortex x5,Konchu Carapace x4,Monster Essence x2,Emperor Hopper x1, : 5 盾虫の重殻,4 盾虫の堅殻,2 モンスターの特濃,1 皇帝バッタ
Konchu Vambraces S : Konchu Carapace x5,Konchu Shell x4,Monster Broth x2,Hercudrome x1, : 5 盾虫の堅殻,4 盾虫の甲殻,2 モンスターの濃汁,1 ドスヘラクレス
Konchu Guards S : Konchu Carapace x5,Konchu Shell x4,Monster Broth x2,Hercudrome x1, : 5 盾虫の堅殻,4 盾虫の甲殻,2 モンスターの濃汁,1 ドスヘラクレス
Konchu Vambraces : Konchu Shell x5,Sharp Fang x3,Iron Ore x2,Glueglopper x1, : 5 盾虫の甲殻,3 とがった牙,2 鉄鉱石,1 のりこねバッタ
Konchu Guards : Konchu Shell x5,Sharp Fang x3,Iron Ore x2,Glueglopper x1, : 5 盾虫の甲殻,3 とがった牙,2 鉄鉱石,1 のりこねバッタ
Kujula Glare : Steelrust Drakeshell x2,Silverpeak Corona x1,Lrg Elder Dragon Gem x1,Flutterfly x2, : 2 錆鋼の龍殻,1 銀嶺の冠,1 古龍の大宝玉,2 マボロシチョウ
Kujula Cista : Steelrust Drakeshell x4,Maelstriker Wing x2,Eltalite Ore x4,Lrg ElderDragon Bone x5, : 4 錆鋼の龍殻,2 暴風の破翼,4 エルトライト鉱石,5 太古龍骨
Kujula Cocoon : Steelrust Drakeshell x4,Steelrust Claw x2,Maelstriker Wing x2,Allfire Stone x1, : 4 錆鋼の龍殻,2 錆鋼の龍爪,2 暴風の破翼,1 真紅蓮石
Kujula Crus : Steelrust Drakeshell x6,Steelrust Scale x4,Steelrust Claw x1,Meldspar Ore x3, : 6 錆鋼の龍殻,4 錆鋼の龍鱗,1 錆鋼の龍爪,3 メランジェ鉱石
Kujula Grip : Steelrust Drakeshell x5,Steelrust Claw x1,Steelrust Scale x3,Daora Gem x1, : 5 錆鋼の龍殻,1 錆鋼の龍爪,3 錆鋼の龍鱗,1 鋼龍の宝玉
Kujula Snarl : Steelrust Drakeshell x2,Silverpeak Corona x1,Lrg Elder Dragon Gem x1,Flutterfly x2, : 2 錆鋼の龍殻,1 銀嶺の冠,1 古龍の大宝玉,2 マボロシチョウ
Kujula Vise : Steelrust Drakeshell x4,Maelstriker Wing x2,Eltalite Ore x4,Lrg ElderDragon Bone x5, : 4 錆鋼の龍殻,2 暴風の破翼,4 エルトライト鉱石,5 太古龍骨
Kujula Wind Wrap : Steelrust Drakeshell x4,Steelrust Claw x2,Maelstriker Wing x2,Allfire Stone x1, : 4 錆鋼の龍殻,2 錆鋼の龍爪,2 暴風の破翼,1 真紅蓮石
Kujula Shank : Steelrust Drakeshell x6,Steelrust Scale x4,Steelrust Claw x1,Meldspar Ore x3, : 6 錆鋼の龍殻,4 錆鋼の龍鱗,1 錆鋼の龍爪,3 メランジェ鉱石
Kujula Embrace : Steelrust Drakeshell x5,Steelrust Claw x1,Steelrust Scale x3,Daora Gem x1, : 5 錆鋼の龍殻,1 錆鋼の龍爪,3 錆鋼の龍鱗,1 鋼龍の宝玉
Kushala Glare X : Daora Cortex x2,Daora Hardhorn x1,Lrg Elder Dragon Gem x1,Flutterfly x2, : 2 鋼龍の重殻,1 鋼龍の剛角,1 古龍の大宝玉,2 マボロシチョウ
Kushala Cista X : Daora Cortex x4,Daora Fellwing x2,Eltalite Ore x4,Elder Dragon Blood x5, : 4 鋼龍の重殻,2 鋼龍の剛翼,4 エルトライト鉱石,5 古龍の血
Kushala Cocoon X : Daora Cortex x4,Daora Hardclaw x2,Daora Fellwing x2,Allfire Stone x1, : 4 鋼龍の重殻,2 鋼龍の剛爪,2 鋼龍の剛翼,1 真紅蓮石
Kushala Crus X : Daora Cortex x6,Daora Shard x4,Daora Hardclaw x1,Meldspar Ore x3, : 6 鋼龍の重殻,4 鋼の厚龍鱗,1 鋼龍の剛爪,3 メランジェ鉱石
Kushala Grip X : Daora Cortex x5,Daora Hardclaw x1,Daora Shard x3,Lrg ElderDragon Bone x5, : 5 鋼龍の重殻,1 鋼龍の剛爪,3 鋼の厚龍鱗,5 太古龍骨
Kushala Glare : Daora Carapace x2,Daora Horn+ x1,Daora Gem x1,Rare Scarab x2, : 2 鋼龍の堅殻,1 鋼龍の尖角,1 鋼龍の宝玉,2 マレコガネ
Kushala Cista : Daora Carapace x4,Daora Webbing x2,Carbalite Ore x4,Elder Dragon Blood x2, : 4 鋼龍の堅殻,2 鋼龍の翼膜,4 カブレライト鉱石,2 古龍の血
Kushala Cocoon : Daora Carapace x4,Daora Claw+ x2,Daora Webbing x2,Firecell Stone x1, : 4 鋼龍の堅殻,2 鋼龍の尖爪,2 鋼龍の翼膜,1 獄炎石
Kushala Crus : Daora Carapace x6,Daora Scale x4,Daora Claw+ x1,Fucium Ore x3, : 6 鋼龍の堅殻,4 鋼の龍鱗,1 鋼龍の尖爪,3 ユニオン鉱石
Kushala Grip : Daora Carapace x5,Daora Claw+ x1,Daora Scale x3,Elder Dragon Bone x5, : 5 鋼龍の堅殻,1 鋼龍の尖爪,3 鋼の龍鱗,5 古龍骨
Kushala Snarl X : Daora Cortex x2,Daora Hardhorn x1,Lrg Elder Dragon Gem x1,Flutterfly x2, : 2 鋼龍の重殻,1 鋼龍の剛角,1 古龍の大宝玉,2 マボロシチョウ
Kushala Vise X : Daora Cortex x4,Daora Fellwing x2,Eltalite Ore x4,Elder Dragon Blood x5, : 4 鋼龍の重殻,2 鋼龍の剛翼,4 エルトライト鉱石,5 古龍の血
Kushala Wind Wrap X : Daora Cortex x4,Daora Hardclaw x2,Daora Fellwing x2,Allfire Stone x1, : 4 鋼龍の重殻,2 鋼龍の剛爪,2 鋼龍の剛翼,1 真紅蓮石
Kushala Shank X : Daora Cortex x6,Daora Shard x4,Daora Hardclaw x1,Meldspar Ore x3, : 6 鋼龍の重殻,4 鋼の厚龍鱗,1 鋼龍の剛爪,3 メランジェ鉱石
Kushala Embrace X : Daora Cortex x5,Daora Hardclaw x1,Daora Shard x3,Lrg ElderDragon Bone x5, : 5 鋼龍の重殻,1 鋼龍の剛爪,3 鋼の厚龍鱗,5 太古龍骨
Kushala Snarl : Daora Carapace x2,Daora Horn+ x1,Daora Gem x1,Rare Scarab x2, : 2 鋼龍の堅殻,1 鋼龍の尖角,1 鋼龍の宝玉,2 マレコガネ
Kushala Vise : Daora Carapace x4,Daora Webbing x2,Carbalite Ore x4,Elder Dragon Blood x2, : 4 鋼龍の堅殻,2 鋼龍の翼膜,4 カブレライト鉱石,2 古龍の血
Kushala Wind Wrap : Daora Carapace x4,Daora Claw+ x2,Daora Webbing x2,Firecell Stone x1, : 4 鋼龍の堅殻,2 鋼龍の尖爪,2 鋼龍の翼膜,1 獄炎石
Kushala Shank : Daora Carapace x6,Daora Scale x4,Daora Claw+ x1,Fucium Ore x3, : 6 鋼龍の堅殻,4 鋼の龍鱗,1 鋼龍の尖爪,3 ユニオン鉱石
Kushala Embrace : Daora Carapace x5,Daora Claw+ x1,Daora Scale x3,Elder Dragon Bone x5, : 5 鋼龍の堅殻,1 鋼龍の尖爪,3 鋼の龍鱗,5 古龍骨
Kut-Ku Helm Z : Blue Kut-Ku Cortex x2,Kut-Ku Luckear x1,Kut-Ku Fellwing x1,Piercing Claw x4, : 2 青怪鳥の重殻,1 怪鳥の福耳,1 怪鳥の剛翼,4 鋭利な爪
Kut-Ku Mail Z : Blue Kut-Ku Shard x2,Blue Kut-Ku Cortex x3,Avian Stoutbone x2,Massive Bone x3, : 2 青怪鳥の厚鱗,3 青怪鳥の重殻,2 堅牢な鳥竜骨,3 重厚な骨
Kut-Ku Tassets Z : Blue Kut-Ku Shard x2,Blue Kut-Ku Cortex x3,Avian Stoutbone x2,Monster Hardbone x3, : 2 青怪鳥の厚鱗,3 青怪鳥の重殻,2 堅牢な鳥竜骨,3 堅竜骨
Kut-Ku Greaves Z : Blue Kut-Ku Cortex x2,Kut-Ku Luckear x1,Kut-Ku Fellwing x2,Velocidrome Hardclaw x4, : 2 青怪鳥の重殻,1 怪鳥の福耳,2 怪鳥の剛翼,4 ランポスの剛爪
Kut-Ku Vambraces Z : Blue Kut-Ku Shard x3,Blue Kut-Ku Cortex x2,Avian Stoutbone x3,Massive Bone x3, : 3 青怪鳥の厚鱗,2 青怪鳥の重殻,3 堅牢な鳥竜骨,3 重厚な骨
Kut-Ku Helm X : Kut-Ku Luckear x1,Kut-Ku Cortex x2,Kut-Ku Fellwing x1,Piercing Claw x4, : 1 怪鳥の福耳,2 怪鳥の重殻,1 怪鳥の剛翼,4 鋭利な爪
Kut-Ku Mail X : Kut-Ku Shard x2,Kut-Ku Cortex x3,Kut-Ku Fellwing x1,Monster Hardbone x3, : 2 怪鳥の厚鱗,3 怪鳥の重殻,1 怪鳥の剛翼,3 堅竜骨
Kut-Ku Tassets X : Kut-Ku Shard x2,Kut-Ku Cortex x3,Massive Bone x3, : 2 怪鳥の厚鱗,3 怪鳥の重殻,3 重厚な骨
Kut-Ku Greaves X : Kut-Ku Luckear x1,Kut-Ku Cortex x2,Kut-Ku Fellwing x2,Velocidrome Hardclaw x4, : 1 怪鳥の福耳,2 怪鳥の重殻,2 怪鳥の剛翼,4 ランポスの剛爪
Kut-Ku Vambraces X : Kut-Ku Shard x3,Kut-Ku Cortex x2,Kut-Ku Fellwing x2, : 3 怪鳥の厚鱗,2 怪鳥の重殻,2 怪鳥の剛翼
Kut-Ku Helm U : Blue Kut-Ku Carapace x2,Kut-Ku Auricle x1,Kut-Ku Webbing x1,Conga Pelt+ x4, : 2 青怪鳥の堅殻,1 怪鳥の地獄耳,1 怪鳥の翼膜,4 コンガの剛毛
Kut-Ku Mail U : Blue Kut-Ku Scale+ x2,Blue Kut-Ku Carapace x3,Tough Bird Wyv Hide x1,Stoutbone x3, : 2 青怪鳥の上鱗,3 青怪鳥の堅殻,1 強靭な鳥竜皮,3 堅牢な骨
Kut-Ku Tassets U : Blue Kut-Ku Scale+ x2,Blue Kut-Ku Carapace x3,Tough Bird Wyv Hide x1,Monster Bone+ x3, : 2 青怪鳥の上鱗,3 青怪鳥の堅殻,1 強靭な鳥竜皮,3 上竜骨
Kut-Ku Greaves U : Blue Kut-Ku Carapace x2,Kut-Ku Auricle x1,Kut-Ku Webbing x2,Velociprey Hide+ x4, : 2 青怪鳥の堅殻,1 怪鳥の地獄耳,2 怪鳥の翼膜,4 ランポスの上皮
Kut-Ku Vambraces U : Blue Kut-Ku Scale+ x3,Blue Kut-Ku Carapace x2,Tough Bird Wyv Hide x2,Stoutbone x3, : 3 青怪鳥の上鱗,2 青怪鳥の堅殻,2 強靭な鳥竜皮,3 堅牢な骨
Kut-Ku Helm S : Kut-Ku Auricle x1,Kut-Ku Carapace x2,Kut-Ku Webbing x1,Conga Pelt+ x4, : 1 怪鳥の地獄耳,2 怪鳥の堅殻,1 怪鳥の翼膜,4 コンガの剛毛
Kut-Ku Mail S : Kut-Ku Scale+ x2,Kut-Ku Carapace x3,Kut-Ku Webbing x1,Monster Bone+ x3, : 2 怪鳥の上鱗,3 怪鳥の堅殻,1 怪鳥の翼膜,3 上竜骨
Kut-Ku Tassets S : Kut-Ku Scale+ x2,Kut-Ku Carapace x3,Stoutbone x3, : 2 怪鳥の上鱗,3 怪鳥の堅殻,3 堅牢な骨
Kut-Ku Greaves S : Kut-Ku Auricle x1,Kut-Ku Carapace x2,Kut-Ku Webbing x2,Velociprey Hide+ x4, : 1 怪鳥の地獄耳,2 怪鳥の堅殻,2 怪鳥の翼膜,4 ランポスの上皮
Kut-Ku Vambraces S : Kut-Ku Scale+ x3,Kut-Ku Carapace x2,Kut-Ku Webbing x2, : 3 怪鳥の上鱗,2 怪鳥の堅殻,2 怪鳥の翼膜
Kut-Ku Cap Z : Blue Kut-Ku Cortex x2,Kut-Ku Luckear x1,Kut-Ku Fellwing x1,Piercing Claw x4, : 2 青怪鳥の重殻,1 怪鳥の福耳,1 怪鳥の剛翼,4 鋭利な爪
Kut-Ku Vest Z : Blue Kut-Ku Shard x2,Blue Kut-Ku Cortex x3,Avian Stoutbone x2,Massive Bone x3, : 2 青怪鳥の厚鱗,3 青怪鳥の重殻,2 堅牢な鳥竜骨,3 重厚な骨
Kut-Ku Coat Z : Blue Kut-Ku Shard x2,Blue Kut-Ku Cortex x3,Avian Stoutbone x2,Monster Hardbone x3, : 2 青怪鳥の厚鱗,3 青怪鳥の重殻,2 堅牢な鳥竜骨,3 堅竜骨
Kut-Ku Leggings Z : Blue Kut-Ku Cortex x2,Kut-Ku Luckear x1,Kut-Ku Fellwing x2,Velocidrome Hardclaw x4, : 2 青怪鳥の重殻,1 怪鳥の福耳,2 怪鳥の剛翼,4 ランポスの剛爪
Kut-Ku Guards Z : Blue Kut-Ku Shard x3,Blue Kut-Ku Cortex x2,Avian Stoutbone x3,Massive Bone x3, : 3 青怪鳥の厚鱗,2 青怪鳥の重殻,3 堅牢な鳥竜骨,3 重厚な骨
Kut-Ku Cap X : Kut-Ku Luckear x1,Kut-Ku Cortex x2,Kut-Ku Fellwing x1,Piercing Claw x4, : 1 怪鳥の福耳,2 怪鳥の重殻,1 怪鳥の剛翼,4 鋭利な爪
Kut-Ku Vest X : Kut-Ku Shard x2,Kut-Ku Cortex x3,Kut-Ku Fellwing x1,Monster Hardbone x3, : 2 怪鳥の厚鱗,3 怪鳥の重殻,1 怪鳥の剛翼,3 堅竜骨
Kut-Ku Coat X : Kut-Ku Shard x2,Kut-Ku Cortex x3,Massive Bone x3, : 2 怪鳥の厚鱗,3 怪鳥の重殻,3 重厚な骨
Kut-Ku Leggings X : Kut-Ku Luckear x1,Kut-Ku Cortex x2,Kut-Ku Fellwing x2,Velocidrome Hardclaw x4, : 1 怪鳥の福耳,2 怪鳥の重殻,2 怪鳥の剛翼,4 ランポスの剛爪
Kut-Ku Guards X : Kut-Ku Shard x3,Kut-Ku Cortex x2,Kut-Ku Fellwing x2, : 3 怪鳥の厚鱗,2 怪鳥の重殻,2 怪鳥の剛翼
Kut-Ku Cap U : Blue Kut-Ku Carapace x2,Kut-Ku Auricle x1,Kut-Ku Webbing x1,Conga Pelt+ x4, : 2 青怪鳥の堅殻,1 怪鳥の地獄耳,1 怪鳥の翼膜,4 コンガの剛毛
Kut-Ku Vest U : Blue Kut-Ku Scale+ x2,Blue Kut-Ku Carapace x3,Tough Bird Wyv Hide x1,Stoutbone x3, : 2 青怪鳥の上鱗,3 青怪鳥の堅殻,1 強靭な鳥竜皮,3 堅牢な骨
Kut-Ku Coat U : Blue Kut-Ku Scale+ x2,Blue Kut-Ku Carapace x3,Tough Bird Wyv Hide x1,Monster Bone+ x3, : 2 青怪鳥の上鱗,3 青怪鳥の堅殻,1 強靭な鳥竜皮,3 上竜骨
Kut-Ku Leggings U : Blue Kut-Ku Carapace x2,Kut-Ku Auricle x1,Kut-Ku Webbing x2,Velociprey Hide+ x4, : 2 青怪鳥の堅殻,1 怪鳥の地獄耳,2 怪鳥の翼膜,4 ランポスの上皮
Kut-Ku Guards U : Blue Kut-Ku Scale+ x3,Blue Kut-Ku Carapace x2,Tough Bird Wyv Hide x2,Stoutbone x3, : 3 青怪鳥の上鱗,2 青怪鳥の堅殻,2 強靭な鳥竜皮,3 堅牢な骨
Kut-Ku Cap S : Kut-Ku Auricle x1,Kut-Ku Carapace x2,Kut-Ku Webbing x1,Conga Pelt+ x4, : 1 怪鳥の地獄耳,2 怪鳥の堅殻,1 怪鳥の翼膜,4 コンガの剛毛
Kut-Ku Vest S : Kut-Ku Scale+ x2,Kut-Ku Carapace x3,Kut-Ku Webbing x1,Monster Bone+ x3, : 2 怪鳥の上鱗,3 怪鳥の堅殻,1 怪鳥の翼膜,3 上竜骨
Kut-Ku Coat S : Kut-Ku Scale+ x2,Kut-Ku Carapace x3,Stoutbone x3, : 2 怪鳥の上鱗,3 怪鳥の堅殻,3 堅牢な骨
Kut-Ku Leggings S : Kut-Ku Auricle x1,Kut-Ku Carapace x2,Kut-Ku Webbing x2,Velociprey Hide+ x4, : 1 怪鳥の地獄耳,2 怪鳥の堅殻,2 怪鳥の翼膜,4 ランポスの上皮
Kut-Ku Guards S : Kut-Ku Scale+ x3,Kut-Ku Carapace x2,Kut-Ku Webbing x2, : 3 怪鳥の上鱗,2 怪鳥の堅殻,2 怪鳥の翼膜
Kut-Ku Helm : Kut-Ku Ear x2,Kut-Ku Shell x2,Kut-Ku Webbing x1,Velociprey Hide x2, : 2 怪鳥の耳,2 怪鳥の甲殻,1 怪鳥の翼膜,2 ランポスの皮
Kut-Ku Mail : Kut-Ku Scale x2,Kut-Ku Shell x3,Kut-Ku Webbing x1,Monster Bone S x3, : 2 怪鳥の鱗,3 怪鳥の甲殻,1 怪鳥の翼膜,3 竜骨【小】
Kut-Ku Tassets : Kut-Ku Scale x2,Kut-Ku Shell x3,Monster Bone M x1, : 2 怪鳥の鱗,3 怪鳥の甲殻,1 竜骨【中】
Kut-Ku Greaves : Kut-Ku Ear x2,Kut-Ku Shell x2,Kut-Ku Webbing x2,Velociprey Hide x2, : 2 怪鳥の耳,2 怪鳥の甲殻,2 怪鳥の翼膜,2 ランポスの皮
Kut-Ku Vambraces : Kut-Ku Scale x3,Kut-Ku Shell x2,Kut-Ku Webbing x2, : 3 怪鳥の鱗,2 怪鳥の甲殻,2 怪鳥の翼膜
Kut-Ku Cap : Kut-Ku Ear x2,Kut-Ku Shell x2,Kut-Ku Webbing x1,Velociprey Hide x2, : 2 怪鳥の耳,2 怪鳥の甲殻,1 怪鳥の翼膜,2 ランポスの皮
Kut-Ku Vest : Kut-Ku Scale x2,Kut-Ku Shell x3,Kut-Ku Webbing x1,Monster Bone S x3, : 2 怪鳥の鱗,3 怪鳥の甲殻,1 怪鳥の翼膜,3 竜骨【小】
Kut-Ku Coat : Kut-Ku Scale x2,Kut-Ku Shell x3,Monster Bone M x1, : 2 怪鳥の鱗,3 怪鳥の甲殻,1 竜骨【中】
Kut-Ku Leggings : Kut-Ku Ear x2,Kut-Ku Shell x2,Kut-Ku Webbing x2,Velociprey Hide x2, : 2 怪鳥の耳,2 怪鳥の甲殻,2 怪鳥の翼膜,2 ランポスの皮
Kut-Ku Guards : Kut-Ku Scale x3,Kut-Ku Shell x2,Kut-Ku Webbing x2, : 3 怪鳥の鱗,2 怪鳥の甲殻,2 怪鳥の翼膜
Lagiacrus Helm X : Lagiacrus Shard x4,Deathly Shocker x2,T.Najarala Piel x3,T.Najarala Splasher x2, : 4 海竜の厚鱗,2 海竜の雷電殻,3 水蛇竜の厚皮,2 水蛇竜の撥水甲
Lagiacrus Mail X : Lagiacrus Shard x4,Deathly Shocker x2,Lagiacrus Mantle x1,T.Najarala Cortex x2, : 4 海竜の厚鱗,2 海竜の雷電殻,1 海竜の蒼天鱗,2 水蛇竜の重殻
Lagiacrus Faulds X : Lagiacrus Shard x2,Deathly Shocker x1,T.Najarala Cortex x4,Heart-stopping Beak x1, : 2 海竜の厚鱗,1 海竜の雷電殻,4 水蛇竜の重殻,1 身も凍るクチバシ
Lagiacrus Greaves X : Lagiacrus Shard x3,Deathly Shocker x2,T.Najarala Piel x3,Lrg Wyvern Gem x1, : 3 海竜の厚鱗,2 海竜の雷電殻,3 水蛇竜の厚皮,1 大竜玉
Lagiacrus Braces X : Lagiacrus Shard x2,Deathly Shocker x1,T.Najarala Piel x3,T.Najarala Cortex x3, : 2 海竜の厚鱗,1 海竜の雷電殻,3 水蛇竜の厚皮,3 水蛇竜の重殻
Lagiacrus Helm : Shell Shocker+ x2,A.Rathalos Scale+ x3,A.Rathalos Tail x2, : 2 海竜の高電殻,3 蒼火竜の上鱗,2 蒼火竜の尻尾
Lagiacrus Mail : Shell Shocker+ x2,Lagiacrus Sapphire x1,A.Rathalos Carapace x2, : 2 海竜の高電殻,1 海竜の蒼玉,2 蒼火竜の堅殻
Lagiacrus Faulds : Shell Shocker+ x1,A.Rathalos Carapace x4,Rathalos Plate x1, : 1 海竜の高電殻,4 蒼火竜の堅殻,1 火竜の逆鱗
Lagiacrus Greaves : Shell Shocker+ x2,A.Rathalos Scale+ x3,Wyvern Gem x1, : 2 海竜の高電殻,3 蒼火竜の上鱗,1 竜玉
Lagiacrus Braces : Shell Shocker+ x1,A.Rathalos Scale+ x3,A.Rathalos Wing x3, : 1 海竜の高電殻,3 蒼火竜の上鱗,3 蒼火竜の翼
Lagiacrus Cap X : Lagiacrus Shard x4,Deathly Shocker x2,T.Najarala Piel x3,T.Najarala Splasher x2, : 4 海竜の厚鱗,2 海竜の雷電殻,3 水蛇竜の厚皮,2 水蛇竜の撥水甲
Lagiacrus Vest X : Lagiacrus Shard x4,Deathly Shocker x2,Lagiacrus Mantle x1,T.Najarala Cortex x2, : 4 海竜の厚鱗,2 海竜の雷電殻,1 海竜の蒼天鱗,2 水蛇竜の重殻
Lagiacrus Coat X : Lagiacrus Shard x2,Deathly Shocker x1,T.Najarala Cortex x4,Heart-stopping Beak x1, : 2 海竜の厚鱗,1 海竜の雷電殻,4 水蛇竜の重殻,1 身も凍るクチバシ
Lagiacrus Leggings X : Lagiacrus Shard x3,Deathly Shocker x2,T.Najarala Piel x3,Lrg Wyvern Gem x1, : 3 海竜の厚鱗,2 海竜の雷電殻,3 水蛇竜の厚皮,1 大竜玉
Lagiacrus Guards X : Lagiacrus Shard x2,Deathly Shocker x1,T.Najarala Piel x3,T.Najarala Cortex x3, : 2 海竜の厚鱗,1 海竜の雷電殻,3 水蛇竜の厚皮,3 水蛇竜の重殻
Lagiacrus Cap : Shell Shocker+ x2,A.Rathalos Scale+ x3,A.Rathalos Tail x2, : 2 海竜の高電殻,3 蒼火竜の上鱗,2 蒼火竜の尻尾
Lagiacrus Vest : Shell Shocker+ x2,Lagiacrus Sapphire x1,A.Rathalos Carapace x2, : 2 海竜の高電殻,1 海竜の蒼玉,2 蒼火竜の堅殻
Lagiacrus Coat : Shell Shocker+ x1,A.Rathalos Carapace x4,Rathalos Plate x1, : 1 海竜の高電殻,4 蒼火竜の堅殻,1 火竜の逆鱗
Lagiacrus Leggings : Shell Shocker+ x2,A.Rathalos Scale+ x3,Wyvern Gem x1, : 2 海竜の高電殻,3 蒼火竜の上鱗,1 竜玉
Lagiacrus Guards : Shell Shocker+ x1,A.Rathalos Scale+ x3,A.Rathalos Wing x3, : 1 海竜の高電殻,3 蒼火竜の上鱗,3 蒼火竜の翼
Lagombi Helm X : Lagombi Auricle x2,Massive Bone x2,Avian Stoutbone x3,Eltalite Ore x3, : 2 白兎獣の地獄耳,2 重厚な骨,3 堅牢な鳥竜骨,3 エルトライト鉱石
Lagombi Mail X : Lagombi Fur x3,Lagombi Plastron+ x3,Avian Stoutbone x5,Fucium Ore x4, : 3 白兎獣の豪剛毛,3 白兎獣の堅腹甲,5 堅牢な鳥竜骨,4 ユニオン鉱石
Lagombi Faulds X : Lagombi Fur x3,Lagombi Frozenclaw x3,Crushing Fang x3,Emperor Hopper x6, : 3 白兎獣の豪剛毛,3 白兎獣の凍爪,3 重厚な牙,6 皇帝バッタ
Lagombi Greaves X : Lagombi Fur x3,Massive Bone x4,Crushing Fang x2,Meaty Piel x4, : 3 白兎獣の豪剛毛,4 重厚な骨,2 重厚な牙,4 肉厚な厚皮
Lagombi Vambraces X : Lagombi Fur x3,Lagombi Frozenclaw x3,Lagombi Plastron+ x3,Meaty Piel x2, : 3 白兎獣の豪剛毛,3 白兎獣の凍爪,3 白兎獣の堅腹甲,2 肉厚な厚皮
Lagombi Helm S : Lagombi Ear+ x2,Stoutbone x2,G.Jaggi Hide x5,Fucium Ore x3, : 2 白兎獣の大耳,2 堅牢な骨,5 狗竜の皮,3 ユニオン鉱石
